FMAP_INNB,VDPT_YR,PNU_LNM_CD,LGL_EMD_CD,LGL_EMD_NM,CHG_CFCD,CHG_CFNM,LNM,INTPR_CD,INTPR_NM,INVD_CFCD,INVD_CFNM,ITPINP_DE,RNHST_CD,RNHST_NM,MAPDMC_NO,ND_mean
"08393823","2020","4521032026107220007","45210320",죽산면,"01",유지,722-7답,"01",논,"03",드론영상,"20201218",,,"35604092",60.2241877178813
"08393815","2020","4521032026107220006","45210320",죽산면,"01",유지,722-6답,"01",논,"03",드론영상,"20201218",,,"35604092",61.9002041594927
"08393814","2020","4521032026107220005","45210320",죽산면,"01",유지,722-5답,"01",논,"03",드론영상,"20201218",,,"35604092",54.2644451607105
"08393810","2020","4521032026107220004","45210320",죽산면,"01",유지,722-4답,"01",논,"03",드론영상,"20201218",,,"35604092",53.4465910559115
"08393806","2020","4521032026107220003","45210320",죽산면,"01",유지,722-3답,"01",논,"03",드론영상,"20201218",,,"35604092",60.005897794451
"08393803","2020","4521032026107220002","45210320",죽산면,"01",유지,722-2답,"01",논,"03",드론영상,"20201218",,,"35604092",53.704314800019
"08393796","2020","4521032026107220001","45210320",죽산면,"01",유지,722-1답,"01",논,"03",드론영상,"20201218",,,"35604092",4.25324415123981
"08393842","2020","4521032026107210017","45210320",죽산면,"01",유지,721-17 답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",71.3120215988159
"08393881","2020","4521032026107210015","45210320",죽산면,"01",유지,721-15답,"01",논,"03",드론영상,"20201218",,,"35604092",10.7603194554647
"08393878","2020","4521032026107210014","45210320",죽산면,"01",유지,721-14답,"01",논,"03",드론영상,"20201218",,,"35604092",12.741907564799
"08393872","2020","4521032026107210013","45210320",죽산면,"01",유지,721-13답,"01",논,"03",드론영상,"20201218",,,"35604092",48.5308787555111
"08393867","2020","4521032026107210012","45210320",죽산면,"01",유지,721-12답,"01",논,"03",드론영상,"20201218",,,"35604092",60.0055413194325
"08393864","2020","4521032026107210010","45210320",죽산면,"01",유지,721-10답,"01",논,"03",드론영상,"20201218",,,"35604092",54.8038056224
"08393861","2020","4521032026107210009","45210320",죽산면,"01",유지,721-9답,"01",논,"03",드론영상,"20201218",,,"35604092",62.677825198454
"08393859","2020","4521032026107210008","45210320",죽산면,"01",유지,721-8답,"01",논,"03",드론영상,"20201218",,,"35604092",60.1854917277461
"08393854","2020","4521032026107210007","45210320",죽산면,"01",유지,721-7답,"01",논,"03",드론영상,"20201218",,,"35604092",55.9179936027527
"08393852","2020","4521032026107210006","45210320",죽산면,"01",유지,721-6답,"01",논,"03",드론영상,"20201218",,,"35604092",15.5942312346564
"08393846","2020","4521032026107210005","45210320",죽산면,"01",유지,721-5답,"01",논,"03",드론영상,"20201218",,,"35604092",63.6658199310303
"08393837","2020","4521032026107210003","45210320",죽산면,"01",유지,721-3답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",70.3919197082519
"08393833","2020","4521032026107210002","45210320",죽산면,"01",유지,721-2답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",71.2293959061305
"08393827","2020","4521032026107210001","45210320",죽산면,"01",유지,721-1답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",60.4191828484231
"08393871","2020","4521032026107200016","45210320",죽산면,"01",유지,720-16 답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",62.6363971622623
"08393917","2020","4521032026107200014","45210320",죽산면,"01",유지,720-14답,"01",논,"03",드론영상,"20201218",,,"35604092",49.1530528200997
"08393913","2020","4521032026107200013","45210320",죽산면,"01",유지,720-13답,"01",논,"03",드론영상,"20201218",,,"35604092",4.60451972981294
"08393908","2020","4521032026107200012","45210320",죽산면,"01",유지,720-12답,"01",논,"03",드론영상,"20201218",,,"35604092",3.35199804197658
"08393903","2020","4521032026107200011","45210320",죽산면,"01",유지,720-11답,"01",논,"03",드론영상,"20201218",,,"35604092",3.03661830858751
"08393898","2020","4521032026107200009","45210320",죽산면,"01",유지,720-9답,"01",논,"03",드론영상,"20201218",,,"35604092",12.5801415840785
"08393892","2020","4521032026107200008","45210320",죽산면,"01",유지,720-8답,"01",논,"03",드론영상,"20201218",,,"35604092",17.6967973916427
"08393889","2020","4521032026107200007","45210320",죽산면,"01",유지,720-7답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",56.6330849130948
"08393884","2020","4521032026107200006","45210320",죽산면,"01",유지,720-6답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",61.8086673129689
"08393880","2020","4521032026107200005","45210320",죽산면,"01",유지,720-5답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",63.0384958332235
"08393876","2020","4521032026107200004","45210320",죽산면,"01",유지,720-4답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",64.1870462417603
"08393866","2020","4521032026107200002","45210320",죽산면,"01",유지,720-2답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",52.6719544858349
"08393850","2020","4521032026107200001","45210320",죽산면,"01",유지,720-1답,"01",논,"03",드론영상,"20201218",,,"35604092",47.4514448642731
"08393910","2020","4521032026107190015","45210320",죽산면,"01",유지,719-15 답,"01",논,"03",드론영상,"20201218",,,"35604092",5.36841378959955
"08393941","2020","4521032026107190014","45210320",죽산면,"01",유지,719-14답,"01",논,"03",드론영상,"20201218",,,"35604092",36.6580331388273
"08393938","2020","4521032026107190013","45210320",죽산면,"01",유지,719-13답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",43.4738892237345
"08456284","2020","4521032026107190012","45210320",죽산면,"01",유지,719-12답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",8.03329550966303
"08456282","2020","4521032026107190010","45210320",죽산면,"01",유지,719-10답,"01",논,"03",드론영상,"20201218",,,"35604092",54.0429141936095
"08456280","2020","4521032026107190009","45210320",죽산면,"01",유지,719-9답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",55.149487329566
"08456276","2020","4521032026107190008","45210320",죽산면,"01",유지,719-8답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",55.5076996620665
"08456274","2020","4521032026107190007","45210320",죽산면,"01",유지,719-7답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",55.162443275037
"08456273","2020","4521032026107190006","45210320",죽산면,"01",유지,719-6답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",57.2899911615584
"08456272","2020","4521032026107190005","45210320",죽산면,"01",유지,719-5답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",47.618717007637
"08393905","2020","4521032026107190003","45210320",죽산면,"01",유지,719-3답,"01",논,"03",드론영상,"20201218",,,"35604092",54.5083527144264
"08393900","2020","4521032026107190002","45210320",죽산면,"01",유지,719-2답,"01",논,"03",드론영상,"20201218",,,"35604092",57.6325617845242
"08393894","2020","4521032026107190001","45210320",죽산면,"01",유지,719-1답,"01",논,"03",드론영상,"20201218",,,"35604092",52.9753839692404
"08393940","2020","4521032026107180016","45210320",죽산면,"01",유지,718-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",2.5411506217459
"08393989","2020","4521032026107180015","45210320",죽산면,"01",유지,718-15답,"01",논,"03",드론영상,"20201218",,,"35604092",43.6165402813962
"08393983","2020","4521032026107180014","45210320",죽산면,"01",유지,718-14답,"01",논,"03",드론영상,"20201218",,,"35604092",54.0135605037212
"08393977","2020","4521032026107180013","45210320",죽산면,"01",유지,718-13답,"01",논,"03",드론영상,"20201218",,,"35604092",57.0161445617676
"08393973","2020","4521032026107180012","45210320",죽산면,"01",유지,718-12답,"01",논,"03",드론영상,"20201218",,,"35604092",9.87015703519185
"08393969","2020","4521032026107180010","45210320",죽산면,"01",유지,718-10답,"01",논,"03",드론영상,"20201218",,,"35604092",48.8310786035326
"08393962","2020","4521032026107180009","45210320",죽산면,"01",유지,718-9답,"01",논,"03",드론영상,"20201218",,,"35604092",51.6199861420525
"08393957","2020","4521032026107180008","45210320",죽산면,"01",유지,718-8답,"01",논,"03",드론영상,"20201218",,,"35604092",26.7990206623077
"08393952","2020","4521032026107180007","45210320",죽산면,"01",유지,718-7답,"01",논,"03",드론영상,"20201218",,,"35604092",48.009030362393
"08456287","2020","4521032026107180006","45210320",죽산면,"01",유지,718-6답,"01",논,"03",드론영상,"20201218",,,"35604092",2.66456218517345
"08393936","2020","4521032026107180003","45210320",죽산면,"01",유지,718-3답,"01",논,"03",드론영상,"20201218",,,"35604092",4.83708838939667
"08393933","2020","4521032026107180002","45210320",죽산면,"01",유지,718-2답,"01",논,"03",드론영상,"20201218",,,"35604092",52.3858656311035
"08393931","2020","4521032026107180001","45210320",죽산면,"01",유지,718-1답,"01",논,"03",드론영상,"20201218",,,"35604092",57.1779975361294
"08393978","2020","4521032026107170016","45210320",죽산면,"01",유지,717-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",45.7254774421453
"08456291","2020","4521032026107170015","45210320",죽산면,"01",유지,717-15답,"01",논,"03",드론영상,"20201218",,,"35604092",40.0994663349418
"08399138","2020","4521032026107170015","45210320",죽산면,"02",변경,717-15답,"04",시설,"03",드론영상,"20201218",,,"35604092",6.37378921111425
"08394040","2020","4521032026107170014","45210320",죽산면,"01",유지,717-14답,"01",논,"03",드론영상,"20201218",,,"35604092",52.3544450313487
"08394032","2020","4521032026107170013","45210320",죽산면,"01",유지,717-13답,"01",논,"03",드론영상,"20201218",,,"35604092",50.126295905643
"08394028","2020","4521032026107170012","45210320",죽산면,"01",유지,717-12답,"01",논,"03",드론영상,"20201218",,,"35604092",51.8509140448137
"08394020","2020","4521032026107170009","45210320",죽산면,"01",유지,717-9답,"01",논,"03",드론영상,"20201218",,,"35604092",65.9362830486926
"08394003","2020","4521032026107170008","45210320",죽산면,"01",유지,717-8답,"01",논,"03",드론영상,"20201218",,,"35604092",58.3815593516573
"08393995","2020","4521032026107170007","45210320",죽산면,"01",유지,717-7답,"01",논,"03",드론영상,"20201218",,,"35604092",51.4200521196638
"08393988","2020","4521032026107170006","45210320",죽산면,"01",유지,717-6답,"01",논,"03",드론영상,"20201218",,,"35604092",6.35203257203102
"08393982","2020","4521032026107170005","45210320",죽산면,"01",유지,717-5답,"01",논,"03",드론영상,"20201218",,,"35604092",3.38086567645849
"08393972","2020","4521032026107170003","45210320",죽산면,"01",유지,717-3답,"01",논,"03",드론영상,"20201218",,,"35604092",55.7137834685189
"08393967","2020","4521032026107170002","45210320",죽산면,"01",유지,717-2답,"01",논,"03",드론영상,"20201218",,,"35604092",56.1278373797735
"08393961","2020","4521032026107170001","45210320",죽산면,"01",유지,717-1답,"01",논,"03",드론영상,"20201218",,,"35604092",49.6894604021853
"08394030","2020","4521032026107160016","45210320",죽산면,"01",유지,716-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",71.3175363134831
"08456302","2020","4521032026107160015","45210320",죽산면,"01",유지,716-15답,"01",논,"03",드론영상,"20201218",,,"35604092",49.7315723798713
"08456300","2020","4521032026107160014","45210320",죽산면,"01",유지,716-14답,"01",논,"03",드론영상,"20201218",,,"35604092",53.2229252656301
"08456298","2020","4521032026107160013","45210320",죽산면,"01",유지,716-13답,"01",논,"03",드론영상,"20201218",,,"35604092",50.8446363489679
"08456294","2020","4521032026107160012","45210320",죽산면,"01",유지,716-12답,"01",논,"03",드론영상,"20201218",,,"35604092",52.0196810988493
"08394062","2020","4521032026107160010","45210320",죽산면,"01",유지,716-10답,"01",논,"03",드론영상,"20201218",,,"35604092",51.9068210522334
"08394056","2020","4521032026107160009","45210320",죽산면,"01",유지,716-9답,"01",논,"03",드론영상,"20201218",,,"35604092",59.2393793734637
"08394052","2020","4521032026107160008","45210320",죽산면,"01",유지,716-8답,"01",논,"03",드론영상,"20201218",,,"35604092",66.5891942064813
"08394043","2020","4521032026107160006","45210320",죽산면,"01",유지,716-6답,"01",논,"03",드론영상,"20201218",,,"35604092",59.8116065628675
"08394039","2020","4521032026107160005","45210320",죽산면,"01",유지,716-5답,"01",논,"03",드론영상,"20201218",,,"35604092",64.535203827752
"08394026","2020","4521032026107160003","45210320",죽산면,"01",유지,716-3답,"01",논,"03",드론영상,"20201218",,,"35604092",62.762042249952
"08394018","2020","4521032026107160002","45210320",죽산면,"01",유지,716-2답,"01",논,"03",드론영상,"20201218",,,"35604092",51.0479882074439
"08394010","2020","4521032026107160001","45210320",죽산면,"01",유지,716-1답,"01",논,"03",드론영상,"20201218",,,"35604092",4.95884354995645
"08394079","2020","4521032026107150016","45210320",죽산면,"01",유지,715-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",64.2689790912703
"08394135","2020","4521032026107150015","45210320",죽산면,"01",유지,715-15답,"01",논,"03",드론영상,"20201218",,,"35604092",54.6618838884212
"08456303","2020","4521032026107150014","45210320",죽산면,"01",유지,715-14답,"01",논,"03",드론영상,"20201218",,,"35604092",67.827373456955
"08399141","2020","4521032026107150013","45210320",죽산면,"01",유지,715-13답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",61.7850406727892
"08377073","2020","4521032026107150013","45210320",죽산면,"02",변경,715-13답,"02",밭,"03",드론영상,"20201218","02",형상,"35604092",49.1311466217041
"08394119","2020","4521032026107150012","45210320",죽산면,"01",유지,715-12답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",25.8137322242814
"08394106","2020","4521032026107150009","45210320",죽산면,"01",유지,715-9답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",57.0576065312261
"08394100","2020","4521032026107150008","45210320",죽산면,"01",유지,715-8답,"01",논,"03",드론영상,"20201218",,,"35604092",70.2438648664034
"08394094","2020","4521032026107150007","45210320",죽산면,"01",유지,715-7답,"01",논,"03",드론영상,"20201218",,,"35604092",70.8312610543292
"08394089","2020","4521032026107150006","45210320",죽산면,"01",유지,715-6답,"01",논,"03",드론영상,"20201218",,,"35604092",63.1724696439855
"08394084","2020","4521032026107150005","45210320",죽산면,"01",유지,715-5답,"01",논,"03",드론영상,"20201218",,,"35604092",63.02393288308
"08394074","2020","4521032026107150003","45210320",죽산면,"01",유지,715-3답,"01",논,"03",드론영상,"20201218",,,"35604092",67.8049564767391
"08394064","2020","4521032026107150002","45210320",죽산면,"01",유지,715-2답,"01",논,"03",드론영상,"20201218",,,"35604092",61.7841199874878
"08394058","2020","4521032026107150001","45210320",죽산면,"01",유지,715-1답,"01",논,"03",드론영상,"20201218",,,"35604092",55.4540007591248
"08394122","2020","4521032026107140016","45210320",죽산면,"01",유지,714-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",61.2613031019767
"08394175","2020","4521032026107140015","45210320",죽산면,"01",유지,714-15답,"01",논,"03",드론영상,"20201218",,,"35604092",50.2636103021338
"08394172","2020","4521032026107140014","45210320",죽산면,"01",유지,714-14답,"01",논,"03",드론영상,"20201218",,,"35604092",60.6209920319644
"08394166","2020","4521032026107140013","45210320",죽산면,"01",유지,714-13답,"01",논,"03",드론영상,"20201218",,,"35604092",56.2457118131677
"08394160","2020","4521032026107140012","45210320",죽산면,"01",유지,714-12답,"01",논,"03",드론영상,"20201218",,,"35604092",65.3591768524864
"08394155","2020","4521032026107140010","45210320",죽산면,"01",유지,714-10답,"01",논,"03",드론영상,"20201218",,,"35604092",64.2886161009471
"08394149","2020","4521032026107140009","45210320",죽산면,"01",유지,714-9답,"01",논,"03",드론영상,"20201218",,,"35604092",64.9067002968355
"08394144","2020","4521032026107140008","45210320",죽산면,"01",유지,714-8답,"01",논,"03",드론영상,"20201218",,,"35604092",59.8362802951894
"08394138","2020","4521032026107140007","45210320",죽산면,"01",유지,714-7답,"01",논,"03",드론영상,"20201218",,,"35604092",64.9377371893989
"08394132","2020","4521032026107140006","45210320",죽산면,"01",유지,714-6답,"01",논,"03",드론영상,"20201218",,,"35604092",62.2143703157252
"08394127","2020","4521032026107140005","45210320",죽산면,"01",유지,714-5답,"01",논,"03",드론영상,"20201218",,,"35604092",63.9566480383581
"08394116","2020","4521032026107140003","45210320",죽산면,"01",유지,714-3답,"01",논,"03",드론영상,"20201218",,,"35604092",64.1570383177863
"08394112","2020","4521032026107140002","45210320",죽산면,"01",유지,714-2답,"01",논,"03",드론영상,"20201218",,,"35604092",63.374164981842
"08394103","2020","4521032026107140001","45210320",죽산면,"01",유지,714-1답,"01",논,"03",드론영상,"20201218",,,"35604092",53.7166764632515
"08394211","2020","4521032026107130015","45210320",죽산면,"01",유지,713-15답,"01",논,"03",드론영상,"20201218",,,"35604092",50.2553259332975
"08394207","2020","4521032026107130014","45210320",죽산면,"01",유지,713-14답,"01",논,"03",드론영상,"20201218",,,"35604092",59.4396464976859
"08394201","2020","4521032026107130013","45210320",죽산면,"01",유지,713-13답,"01",논,"03",드론영상,"20201218",,,"35604092",68.6213684929742
"08394197","2020","4521032026107130012","45210320",죽산면,"01",유지,713-12답,"01",논,"03",드론영상,"20201218",,,"35604092",72.8702208624946
"08371899","2020","4521032026107130008","45210320",죽산면,"01",유지,713-8답,"01",논,"03",드론영상,"20201218",,,"35604092",70.6848249753316
"08371826","2020","4521032026107130007","45210320",죽산면,"01",유지,713-7답,"01",논,"03",드론영상,"20201218",,,"35604092",59.0473372936249
"08371828","2020","4521032026107130006","45210320",죽산면,"01",유지,713-6답,"01",논,"03",드론영상,"20201218",,,"35604092",11.1555668657476
"08371827","2020","4521032026107130005","45210320",죽산면,"01",유지,713-5답,"01",논,"03",드론영상,"20201218",,,"35604092",63.1042272486585
"08394165","2020","4521032026107130003","45210320",죽산면,"01",유지,713-3답,"01",논,"03",드론영상,"20201218",,,"35604092",63.4712498613766
"08394156","2020","4521032026107130002","45210320",죽산면,"01",유지,713-2답,"01",논,"03",드론영상,"20201218",,,"35604092",62.4311596298218
"08394150","2020","4521032026107130001","45210320",죽산면,"01",유지,713-1답,"01",논,"03",드론영상,"20201218",,,"35604092",56.2209943056107
"08394202","2020","4521032026107120016","45210320",죽산면,"01",유지,712-16 답,"01",논,"03",드론영상,"20201218",,,"35604092",5.48889547708083
"08394243","2020","4521032026107120015","45210320",죽산면,"01",유지,712-15답,"01",논,"03",드론영상,"20201218",,,"35604092",49.1334952199182
"08394238","2020","4521032026107120014","45210320",죽산면,"01",유지,712-14답,"01",논,"03",드론영상,"20201218",,,"35604092",62.6806434889634
"08394234","2020","4521032026107120013","45210320",죽산면,"01",유지,712-13답,"01",논,"03",드론영상,"20201218",,,"35604092",67.6261845256971
"08394230","2020","4521032026107120012","45210320",죽산면,"01",유지,712-12답,"01",논,"03",드론영상,"20201218",,,"35604092",67.8787560929423
"08394227","2020","4521032026107120010","45210320",죽산면,"01",유지,712-10답,"01",논,"03",드론영상,"20201218",,,"35604092",63.3369739294052
"08388746","2020","4521032026107120009","45210320",죽산면,"01",유지,712-9답,"01",논,"03",드론영상,"20201218",,,"35604092",21.8579077111914
"08394220","2020","4521032026107120008","45210320",죽산면,"01",유지,712-8답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",59.5510030502969
"08394215","2020","4521032026107120007","45210320",죽산면,"01",유지,712-7답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",70.6222526033719
"08394212","2020","4521032026107120006","45210320",죽산면,"01",유지,712-6답,"01",논,"03",드론영상,"20201218",,,"35604092",65.5148329416911
"08394206","2020","4521032026107120005","45210320",죽산면,"01",유지,712-5답,"01",논,"03",드론영상,"20201218",,,"35604092",53.4986679454645
"08371195","2020","4521032026107120003","45210320",죽산면,"01",유지,712-3답,"01",논,"03",드론영상,"20201218",,,"35604092",4.51772879722506
"08394193","2020","4521032026107120001","45210320",죽산면,"01",유지,712-1답,"01",논,"03",드론영상,"20201218",,,"35604092",58.3494482553133
"08394282","2020","4521032026107110015","45210320",죽산면,"01",유지,711-15답,"01",논,"03",드론영상,"20201218",,,"35604092",60.3794523061708
"08394278","2020","4521032026107110014","45210320",죽산면,"01",유지,711-14답,"01",논,"03",드론영상,"20201218",,,"35604092",65.2365190252966
"08394275","2020","4521032026107110013","45210320",죽산면,"01",유지,711-13답,"01",논,"03",드론영상,"20201218",,,"35604092",58.6561596885971
"08394271","2020","4521032026107110012","45210320",죽산면,"01",유지,711-12답,"01",논,"03",드론영상,"20201218",,,"35604092",4.88944394173829
"08394261","2020","4521032026107110011","45210320",죽산면,"01",유지,711-11답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",55.4640894344875
"08394254","2020","4521032026107110010","45210320",죽산면,"01",유지,711-10답,"01",논,"03",드론영상,"20201218","02",형상,"35604092",63.707656825461
"08394245","2020","4521032026107110009","45210320",죽산면,"01",유지,711-9답,"01",논,"03",드론영상,"20201218",,,"35604092",63.3282566172011
"08388579","2020","4521032026107110008","45210320",죽산면,"01",유지,711-8답,"01",논,"03",드론영상,"20201218",,,"35604092",63.0814807017644
"08394239","2020","4521032026107110007","45210320",죽산면,"01",유지,711-7답,"01",논,"03",드론영상,"20201218",,,"35604092",63.4148424891538
"08388580","2020","4521032026107110006","45210320",죽산면,"01",유지,711-6답,"01",논,"03",드론영상,"20201218",,,"35604092",62.4078591782996
"08388581","2020","4521032026107110004","45210320",죽산면,"01",유지,711-4답,"01",논,"03",드론영상,"20201218",,,"35604092",63.7144601273893
"08456307","2020","4521032026107110003","45210320",죽산면,"01",유지,711-3답,"01",논,"03",드론영상,"20201218",,,"35604092",62.38725886594
"08455946","2020","4521032026107110002","45210320",죽산면,"01",유지,711-2답,"01",논,"02",위성영상,"20201218",,,"35604092",62.3716781530224
"08456306","2020","4521032026107110001","45210320",죽산면,"01",유지,711-1답,"01",논,"02",위성영상,"20201218",,,"35604092",56.6823529207482
"08393793","2020","4521032026107100005","45210320",죽산면,"01",유지,710-5답,"01",논,"03",드론영상,"20201218",,,"35604092",3.11286856730779
"08393788","2020","4521032026107100004","45210320",죽산면,"01",유지,710-4답,"01",논,"03",드론영상,"20201218",,,"35604092",9.27592027527945
"08393784","2020","4521032026107100003","45210320",죽산면,"01",유지,710-3답,"01",논,"03",드론영상,"20201218",,,"35604092",5.8415953390526
"08393782","2020","4521032026107100002","45210320",죽산면,"01",유지,710-2답,"01",논,"03",드론영상,"20201218",,,"35604092",3.36965819767543
"12681883","2020","4521032026107100001","45210320",죽산면,"01",유지,710-1답,"01",논,"03",드론영상,"20201218",,,"35604092",43.333591624101
"08388575","2020","4521032026107090008","45210320",죽산면,"02",변경,709-8 답,"04",시설,"03",드론영상,"20201218",,,"35604092",18.5843238830566
"08393821","2020","4521032026107090006","45210320",죽산면,"01",유지,709-6답,"01",논,"03",드론영상,"20201218",,,"35604092",6.62137672424316
"08393816","2020","4521032026107090005","45210320",죽산면,"01",유지,709-5답,"01",논,"03",드론영상,"20201218",,,"35604092",57.2770536647123
"08456268","2020","4521032026107090004","45210320",죽산면,"01",유지,709-4답,"01",논,"03",드론영상,"20201218",,,"35604092",64.2727395799425
"08454019","2020","4521032026107090003","45210320",죽산면,"01",유지,709-3 답,"01",논,"03",드론영상,"20201218",,,"35604092",48.4194708372417
"08393797","2020","4521032026107090003","45210320",죽산면,"02",변경,709-3 답,"04",시설,"03",드론영상,"20201218",,,"35604092",6.42258524894714
"08454156","2020","4521032026107090001","45210320",죽산면,"01",유지,709-1답,"01",논,"03",드론영상,"20201218",,,"35604092",3.37127476514772
"08393770","2020","4521032026107080004","45210320",죽산면,"01",유지,708-4답,"01",논,"03",드론영상,"20201218",,,"35604092",3.37930377505042
"08393764","2020","4521032026107080003","45210320",죽산면,"01",유지,708-3답,"01",논,"03",드론영상,"20201218",,,"35604092",3.71272327141328
"08454235","2020","4521032026107080002","45210320",죽산면,"01",유지,708-2답,"01",논,"03",드론영상,"20201218",,,"35604092",13.8838189284007
"08393759","2020","4521032026107080001","45210320",죽산면,"01",유지,708-1답,"01",논,"03",드론영상,"20201218",,,"35604092",2.26973451035363
"08393799","2020","4521032026107070008","45210320",죽산면,"01",유지,707-8답,"01",논,"03",드론영상,"20201218","04",형상속성,"35604092",8.68637147182372
"08371898","2020","4521032026107070007","45210320",죽산면,"01",유지,707-7답,"01",논,"03",드론영상,"20201218","04",형상속성,"35604092",10.1510871677864
"08371897","2020","4521032026107070006","45210320",죽산면,"01",유지,707-6답,"01",논,"03",드론영상,"20201218","03",속성,"35604092",12.3304561233521
"08454236","2020","4521032026107070004","45210320",죽산면,"01",유지,707-4답,"01",논,"03",드론영상,"20201218","03",속성,"35604092",10.9070000251134
"08371896","2020","4521032026107070003","45210320",죽산면,"01",유지,707-3답,"01",논,"02",위성영상,"20201218","03",속성,"35604092",8.72332950260328
"08371895","2020","4521032026107070002","45210320",죽산면,"01",유지,707-2답,"01",논,"02",위성영상,"20201218",,,"35604092",5.98583723545074
"08393773","2020","4521032026107070001","45210320",죽산면,"01",유지,707-1답,"01",논,"02",위성영상,"20201218",,,"35604092",52.7313802090097
"12682580","2020","4521032026107060015","45210320",죽산면,"01",유지,706-15답,"01",논,"03",드론영상,"20201218",,,"35604092",49.762741535902
"12682761","2020","4521032026107060014","45210320",죽산면,"01",유지,706-14답,"01",논,"03",드론영상,"20201218",,,"35604092",56.8927030400796
"08393849","2020","4521032026107060013","45210320",죽산면,"01",유지,706-13답,"01",논,"03",드론영상,"20201218",,,"35604092",62.0645508342319
"08393843","2020","4521032026107060012","45210320",죽산면,"01",유지,706-12답,"01",논,"03",드론영상,"20201218",,,"35604092",59.8746552658081
"08388576","2020","4521032026107060011","45210320",죽산면,"01",유지,706-11답,"01",논,"03",드론영상,"20201218",,,"35604092",60.0046465661791
"08393839","2020","4521032026107060009","45210320",죽산면,"01",유지,706-9답,"01",논,"03",드론영상,"20201218",,,"35604092",57.2003917396069
"08393830","2020","4521032026107060008","45210320",죽산면,"01",유지,706-8답,"01",논,"03",드론영상,"20201218",,,"35604092",58.1455437703566
"08393825","2020","4521032026107060007","45210320",죽산면,"01",유지,706-7답,"01",논,"03",드론영상,"20201218",,,"35604092",16.6458341068692
"08456270","2020","4521032026107060006","45210320",죽산면,"01",유지,706-6답,"01",논,"03",드론영상,"20201218",,,"35604092",56.3749577565627
"08456269","2020","4521032026107060005","45210320",죽산면,"01",유지,706-5답,"01",논,"02",위성영상,"20201218",,,"35604092",56.1391786863637
"08456267","2020","4521032026107060004","45210320",죽산면,"01",유지,706-4답,"01",논,"02",위성영상,"20201218",,,"35604092",55.1996715117474
"08393809","2020","4521032026107060003","45210320",죽산면,"01",유지,706-3답,"01",논,"02",위성영상,"20201218",,,"35604092",59.9561007168828
"08393807","2020","4521032026107060002","45210320",죽산면,"01",유지,706-2답,"01",논,"02",위성영상,"20201218",,,"35604092",59.8372605705261
"08393888","2020","4521032026107050014","45210320",죽산면,"01",유지,705-14답,"01",논,"03",드론영상,"20201218",,,"35604092",43.4285756895939
"08393883","2020","4521032026107050013","45210320",죽산면,"01",유지,705-13답,"01",논,"03",드론영상,"20201218",,,"35604092",10.420815876552
"08393879","2020","4521032026107050012","45210320",죽산면,"01",유지,705-12답,"01",논,"03",드론영상,"20201218",,,"35604092",59.465614878613
"08393875","2020","4521032026107050011","45210320",죽산면,"01",유지,705-11답,"01",논,"03",드론영상,"20201218",,,"35604092",54.086900583903
"08393870","2020","4521032026107050009","45210320",죽산면,"01",유지,705-9답,"01",논,"03",드론영상,"20201218",,,"35604092",51.9120047092438
"08393865","2020","4521032026107050008","45210320",죽산면,"01",유지,705-8답,"01",논,"03",드론영상,"20201218",,,"35604092",69.6614557763804
"08393863","2020","4521032026107050007","45210320",죽산면,"01",유지,705-7답,"01",논,"03",드론영상,"20201218",,,"35604092",69.1440788580447
"08393858","2020","4521032026107050005","45210320",죽산면,"01",유지,705-5답,"01",논,"02",위성영상,"20201218",,,"35604092",67.5982442456622
"08393855","2020","4521032026107050004","45210320",죽산면,"01",유지,705-4답,"01",논,"02",위성영상,"20201218",,,"35604092",61.5233706348347
"08393853","2020","4521032026107050003","45210320",죽산면,"01",유지,705-3답,"01",논,"02",위성영상,"20201218",,,"35604092",61.0118172679629
